cost,subset,n_bands,parameter,r_squared_mean,r_squared_sd,relative_rmse_pct_mean,relative_rmse_pct_sd,n_seeds
sse,+ SWIR window ±50 nm,45,Car,-0.9480126393655249,0.13322285796593644,40.26793877020081,1.3749680028510243,30
sse,+ SWIR window ±50 nm,45,Cm,0.5333623041516778,0.043191820623745186,19.69846602449602,0.9238606217212616,30
sse,+ SWIR window ±50 nm,45,Cw,0.8359898393670886,0.012009294806979013,11.68339706754228,0.4293007169869935,30
sse,+ SWIR window ±50 nm,45,LAI,0.3534515447345824,0.04938660669948077,23.195345424855542,0.8774794447475613,30
sse,+ SWIR window ±50 nm,45,N,0.020961988593979422,0.07937895249888632,28.5398322997252,1.1652117583060273,30
sse,5-band multispectral (no SWIR),5,Ant,0.500863743803962,0.05537628377485952,20.364344297687108,1.1394133383557812,30
sse,5-band multispectral (no SWIR),5,Cab,0.9028091781668514,0.009205984620793613,8.98961694073776,0.4241764347879748,30
sse,5-band multispectral (no SWIR),5,Car,-0.808992808246255,0.0996515962051195,38.81241687930572,1.0709594495045545,30
sse,5-band multispectral (no SWIR),5,Cm,0.30941181055643857,0.06254033302752998,23.965628945778665,1.077855035747112,30
sse,5-band multispectral (no SWIR),5,Cw,-0.9827749487746812,0.11846679884938564,40.63185484361918,1.214995613898326,30
sse,5-band multispectral (no SWIR),5,LAI,0.11408960512154423,0.08432460385992716,27.140374993352573,1.298356489504059,30
sse,5-band multispectral (no SWIR),5,N,-0.019064175390551646,0.08670517753620686,29.115853145538985,1.226573363922296,30
sse,Full hyperspectral (valid bands),366,Ant,0.03554121712385479,0.07925966443325731,28.326195035305663,1.185575508159149,30
sse,Full hyperspectral (valid bands),366,Cab,0.8716626238912188,0.011669749725735652,10.33077391043681,0.4732791004923811,30
sse,Full hyperspectral (valid bands),366,Car,-0.40451745736610306,0.07650003299808554,34.199463359434716,0.9261531255224713,30
sse,Full hyperspectral (valid bands),366,Cm,0.6771285669764566,0.024599080821243548,16.39139777514872,0.6244105954868361,30
sse,Full hyperspectral (valid bands),366,Cw,0.8781349257096885,0.01076967882977604,10.06802647114505,0.44759828106086047,30
sse,Full hyperspectral (valid bands),366,LAI,0.4845899702271076,0.05187095212333729,20.698978838438503,1.0403707928508963,30
sse,Full hyperspectral (valid bands),366,N,0.2022108753284278,0.07538082964640437,25.755453077530962,1.2224679679550443,30
