seed_idx,lut_seed,truth_seed,noise_seed,cost,subset,n_bands,parameter,rmse,r_squared,relative_rmse_pct,scene,sun_zenith
2,768371,741424,413364,sse,Full hyperspectral (valid bands),366,Cab,8.345330924616908,0.8694340906326941,10.431663655771136,01_France,47.42478942871094
2,768371,741424,413364,sse,Full hyperspectral (valid bands),366,Car,6.413290118176155,-0.2331416138882978,32.06645059088078,01_France,47.42478942871094
2,768371,741424,413364,sse,Full hyperspectral (valid bands),366,Ant,2.9924839984926073,-0.07495911141909839,29.924839984926074,01_France,47.42478942871094
2,768371,741424,413364,sse,Full hyperspectral (valid bands),366,Cw,0.005128894939474955,0.8629532309203736,10.685197790572822,01_France,47.42478942871094
2,768371,741424,413364,sse,Full hyperspectral (valid bands),366,Cm,0.003156140845662711,0.6310821547499323,17.53411580923728,01_France,47.42478942871094
2,768371,741424,413364,sse,Full hyperspectral (valid bands),366,LAI,1.2226179982281886,0.40739117945625214,22.22941814960343,01_France,47.42478942871094
3,141394,222017,51384,sse,5-band multispectral (no SWIR),5,N,0.4397560565585871,-0.03218870198256241,29.317070437239142,01_France,47.42478942871094
3,141394,222017,51384,sse,5-band multispectral (no SWIR),5,Cab,6.684541987453909,0.9162116363820061,8.355677484317386,01_France,47.42478942871094
3,141394,222017,51384,sse,5-band multispectral (no SWIR),5,Car,7.7680046703867545,-0.810024818037469,38.84002335193377,01_France,47.42478942871094
3,141394,222017,51384,sse,5-band multispectral (no SWIR),5,Ant,2.0608314513625676,0.49029562968924145,20.60831451362568,01_France,47.42478942871094
3,141394,222017,51384,sse,5-band multispectral (no SWIR),5,Cw,0.020071896538236975,-1.0978415427697605,41.81645112132703,01_France,47.42478942871094
3,141394,222017,51384,sse,5-band multispectral (no SWIR),5,Cm,0.00476672847080914,0.15889861442156294,26.481824837828555,01_France,47.42478942871094
3,141394,222017,51384,sse,5-band multispectral (no SWIR),5,LAI,1.5170541551299206,0.08623650211309453,27.58280282054401,01_France,47.42478942871094
3,141394,222017,51384,sse,+ SWIR window ±50 nm,45,N,0.46921634952284696,-0.1751186391629791,31.2810899681898,01_France,47.42478942871094
3,141394,222017,51384,sse,+ SWIR window ±50 nm,45,Cab,8.774297080671591,0.8556339522897414,10.96787135083949,01_France,47.42478942871094
3,141394,222017,51384,sse,+ SWIR window ±50 nm,45,Car,8.05996448772939,-0.9486409744057227,40.299822438646956,01_France,47.42478942871094
3,141394,222017,51384,sse,+ SWIR window ±50 nm,45,Ant,2.6802719019814214,0.13783355368497607,26.802719019814212,01_France,47.42478942871094
3,141394,222017,51384,sse,+ SWIR window ±50 nm,45,Cw,0.006093814748838236,0.8066365629507042,12.69544739341299,01_France,47.42478942871094
3,141394,222017,51384,sse,+ SWIR window ±50 nm,45,Cm,0.003739534753871612,0.4823423118484721,20.775193077064507,01_France,47.42478942871094
