seed_idx,lut_seed,truth_seed,noise_seed,cost,subset,n_bands,parameter,rmse,r_squared,relative_rmse_pct
13,226333,853797,525816,noise_normalized,+ SWIR window ±50 nm,45,Ant,2.5545666508424265,0.217319390651181,25.545666508424265
13,226333,853797,525816,noise_normalized,+ SWIR window ±50 nm,45,Cw,0.005988218234248643,0.8132111014106698,12.475454654684674
13,226333,853797,525816,noise_normalized,+ SWIR window ±50 nm,45,Cm,0.003707378271143494,0.4909886841728529,20.596545950797186
13,226333,853797,525816,noise_normalized,+ SWIR window ±50 nm,45,LAI,1.373536795199679,0.2517821661579629,24.9733962763578
13,226333,853797,525816,noise_normalized,+ SWIR window ±100 nm,85,N,0.42373302660125817,0.04156367902164604,28.24886844008388
13,226333,853797,525816,noise_normalized,+ SWIR window ±100 nm,85,Cab,9.749974763047389,0.821714776272362,12.187468453809235
13,226333,853797,525816,noise_normalized,+ SWIR window ±100 nm,85,Car,7.832711207157104,-0.8402927276218735,39.16355603578552
13,226333,853797,525816,noise_normalized,+ SWIR window ±100 nm,85,Ant,2.810073753780641,0.05292246491142716,28.100737537806413
13,226333,853797,525816,noise_normalized,+ SWIR window ±100 nm,85,Cw,0.005190293387810823,0.8596735179445218,10.81311122460588
13,226333,853797,525816,noise_normalized,+ SWIR window ±100 nm,85,Cm,0.0033817422697961954,0.5764792932055661,18.787457054423303
13,226333,853797,525816,noise_normalized,+ SWIR window ±100 nm,85,LAI,1.2836498157460177,0.3465075342234739,23.339087559018502
13,226333,853797,525816,noise_normalized,+ SWIR window ±150 nm,125,N,0.37077152636345545,0.26617689308881254,24.718101757563698
13,226333,853797,525816,noise_normalized,+ SWIR window ±150 nm,125,Cab,9.749597763246932,0.8217285634248295,12.186997204058665
13,226333,853797,525816,noise_normalized,+ SWIR window ±150 nm,125,Car,8.142323823124547,-0.9886548881640407,40.71161911562274
13,226333,853797,525816,noise_normalized,+ SWIR window ±150 nm,125,Ant,3.078488532271801,-0.1366458697005124,30.784885322718008
13,226333,853797,525816,noise_normalized,+ SWIR window ±150 nm,125,Cw,0.004300032372697756,0.9036838148544278,8.958400776453658
13,226333,853797,525816,noise_normalized,+ SWIR window ±150 nm,125,Cm,0.0027249367945710186,0.7250165837038959,15.138537747616768
13,226333,853797,525816,noise_normalized,+ SWIR window ±150 nm,125,LAI,1.1410590648532655,0.4836267808408047,20.746528451877552
13,226333,853797,525816,noise_normalized,+ SWIR window ±200 nm,165,N,0.3742530167000272,0.2523312093576642,24.950201113335144
13,226333,853797,525816,noise_normalized,+ SWIR window ±200 nm,165,Cab,11.506364590625243,0.7516954777937825,14.382955738281552
13,226333,853797,525816,noise_normalized,+ SWIR window ±200 nm,165,Car,8.311096490979374,-1.0719502825637077,41.55548245489687
13,226333,853797,525816,noise_normalized,+ SWIR window ±200 nm,165,Ant,3.1537302250021093,-0.1928866508864111,31.537302250021092
13,226333,853797,525816,noise_normalized,+ SWIR window ±200 nm,165,Cw,0.004351382326090423,0.9013697101438771,9.065379846021713
13,226333,853797,525816,noise_normalized,+ SWIR window ±200 nm,165,Cm,0.0024945225453101433,0.7695543558121128,13.85845858505635
13,226333,853797,525816,noise_normalized,+ SWIR window ±200 nm,165,LAI,1.075239894953904,0.5414800896514078,19.549816271889163
13,226333,853797,525816,noise_normalized,Full hyperspectral (valid bands),366,N,0.41486307613458934,0.08126936170663102,27.657538408972624
13,226333,853797,525816,noise_normalized,Full hyperspectral (valid bands),366,Cab,9.419182041156109,0.8336071164277639,11.773977551445137
13,226333,853797,525816,noise_normalized,Full hyperspectral (valid bands),366,Car,6.75011669784302,-0.36673791791717747,33.7505834892151
13,226333,853797,525816,noise_normalized,Full hyperspectral (valid bands),366,Ant,2.9308190689162195,-0.03021558362076049,29.308190689162195
13,226333,853797,525816,noise_normalized,Full hyperspectral (valid bands),366,Cw,0.005283407092473329,0.8545934493243068,11.007098109319434
13,226333,853797,525816,noise_normalized,Full hyperspectral (valid bands),366,Cm,0.003071060214867371,0.6507227488339983,17.06144563815206
13,226333,853797,525816,noise_normalized,Full hyperspectral (valid bands),366,LAI,1.1594192070379106,0.4668757462626598,21.080349218871103
13,226333,853797,525816,sam,5-band multispectral (no SWIR),5,N,0.5215056370241102,-0.45176608812613317,34.76704246827401
13,226333,853797,525816,sam,5-band multispectral (no SWIR),5,Cab,8.835393761126818,0.8535935582853891,11.044242201408522
13,226333,853797,525816,sam,5-band multispectral (no SWIR),5,Car,7.9255707997736975,-0.8841860367331897,39.62785399886849
13,226333,853797,525816,sam,5-band multispectral (no SWIR),5,Ant,2.0981381783791178,0.4720190286273561,20.98138178379118
13,226333,853797,525816,sam,5-band multispectral (no SWIR),5,Cw,0.019122280264205118,-0.9047377131641783,39.83808388376066
13,226333,853797,525816,sam,5-band multispectral (no SWIR),5,Cm,0.006429388534509655,-0.5308512023567125,35.7188251917203
13,226333,853797,525816,sam,5-band multispectral (no SWIR),5,LAI,1.6605777061781324,-0.09361854317659857,30.1923219305115
13,226333,853797,525816,sam,+ SWIR window ±50 nm,45,N,0.42620101399539767,0.030366547131248867,28.413400933026512
13,226333,853797,525816,sam,+ SWIR window ±50 nm,45,Cab,8.013865193093238,0.8795539859409759,10.017331491366548
13,226333,853797,525816,sam,+ SWIR window ±50 nm,45,Car,7.65624206757973,-0.7583041184955157,38.28121033789865
13,226333,853797,525816,sam,+ SWIR window ±50 nm,45,Ant,2.1284192733672387,0.45666902614099636,21.284192733672388
13,226333,853797,525816,sam,+ SWIR window ±50 nm,45,Cw,0.0050104261003559225,0.869230897039523,10.438387709074838
13,226333,853797,525816,sam,+ SWIR window ±50 nm,45,Cm,0.005184471400972259,0.004588616391466904,28.802618894290326
13,226333,853797,525816,sam,+ SWIR window ±50 nm,45,LAI,1.442841473918522,0.1743714654659395,26.23348134397313
13,226333,853797,525816,sam,+ SWIR window ±100 nm,85,N,0.3368584568442782,0.3942777277943883,22.457230456285213
13,226333,853797,525816,sam,+ SWIR window ±100 nm,85,Cab,8.197523393284843,0.8739700695464013,10.246904241606055
13,226333,853797,525816,sam,+ SWIR window ±100 nm,85,Car,7.620026785821746,-0.7417093253731315,38.10013392910873
13,226333,853797,525816,sam,+ SWIR window ±100 nm,85,Ant,2.161425918401416,0.4396868594069331,21.614259184014163
13,226333,853797,525816,sam,+ SWIR window ±100 nm,85,Cw,0.003918777741431428,0.9200060600345598,8.164120294648809
13,226333,853797,525816,sam,+ SWIR window ±100 nm,85,Cm,0.004068997938360332,0.38684739682032476,22.60554410200184
13,226333,853797,525816,sam,+ SWIR window ±100 nm,85,LAI,1.1496084805951423,0.4758599122284155,20.901972374457134
13,226333,853797,525816,sam,+ SWIR window ±150 nm,125,N,0.3348480267508004,0.4014862650935568,22.323201783386693
13,226333,853797,525816,sam,+ SWIR window ±150 nm,125,Cab,8.301993086320426,0.8707373360504581,10.377491357900533
13,226333,853797,525816,sam,+ SWIR window ±150 nm,125,Car,7.536245169542734,-0.7036199540182715,37.68122584771367
13,226333,853797,525816,sam,+ SWIR window ±150 nm,125,Ant,2.395894597293176,0.3115292174969,23.95894597293176
13,226333,853797,525816,sam,+ SWIR window ±150 nm,125,Cw,0.0038926247150861785,0.9210702196849242,8.109634823096206
13,226333,853797,525816,sam,+ SWIR window ±150 nm,125,Cm,0.003522746554771705,0.5404249591382901,19.570814193176137
13,226333,853797,525816,sam,+ SWIR window ±150 nm,125,LAI,1.0440622619820241,0.5676850483514115,18.982950217854984
13,226333,853797,525816,sam,+ SWIR window ±200 nm,165,N,0.3270721355728652,0.4289610573536089,21.804809038191014
13,226333,853797,525816,sam,+ SWIR window ±200 nm,165,Cab,8.194205409347823,0.8740720712456084,10.24275676168478
13,226333,853797,525816,sam,+ SWIR window ±200 nm,165,Car,7.610080589131373,-0.7371654889371488,38.05040294565687
13,226333,853797,525816,sam,+ SWIR window ±200 nm,165,Ant,2.605922417269235,0.1855338081111938,26.059224172692346
13,226333,853797,525816,sam,+ SWIR window ±200 nm,165,Cw,0.003871505735195958,0.9219243449781835,8.065636948324913
13,226333,853797,525816,sam,+ SWIR window ±200 nm,165,Cm,0.002952280955060722,0.6772182241073443,16.401560861448456
13,226333,853797,525816,sam,+ SWIR window ±200 nm,165,LAI,1.0204408432220826,0.587025605401758,18.55346987676514
13,226333,853797,525816,sam,Full hyperspectral (valid bands),366,N,0.36533714242583604,0.28753048228236966,24.355809495055738
13,226333,853797,525816,sam,Full hyperspectral (valid bands),366,Cab,7.9844301876581945,0.880437159785046,9.980537734572744
13,226333,853797,525816,sam,Full hyperspectral (valid bands),366,Car,5.521997179000141,0.08534978234515256,27.609985895000705
13,226333,853797,525816,sam,Full hyperspectral (valid bands),366,Ant,2.2035975760377386,0.4176089800619336,22.035975760377386
13,226333,853797,525816,sam,Full hyperspectral (valid bands),366,Cw,0.004683500285252901,0.8857392883673175,9.757292260943544
13,226333,853797,525816,sam,Full hyperspectral (valid bands),366,Cm,0.003688275720362944,0.49622061006753904,20.49042066868302
13,226333,853797,525816,sam,Full hyperspectral (valid bands),366,LAI,1.1076074387693742,0.513459287318921,20.138317068534075
14,91600,430912,270785,sse,5-band multispectral (no SWIR),5,N,0.42310446828265674,0.0456969528615947,28.206964552177116
14,91600,430912,270785,sse,5-band multispectral (no SWIR),5,Cab,7.380442852653601,0.8978150945402488,9.225553565817
14,91600,430912,270785,sse,5-band multispectral (no SWIR),5,Car,7.907742373263914,-0.8758272574822175,39.53871186631957
14,91600,430912,270785,sse,5-band multispectral (no SWIR),5,Ant,2.1022274575595707,0.4694099993275872,21.02227457559571
14,91600,430912,270785,sse,5-band multispectral (no SWIR),5,Cw,0.019786099364848722,-1.0387611239969479,41.22104034343484
14,91600,430912,270785,sse,5-band multispectral (no SWIR),5,Cm,0.0042921901581631705,0.31761861937462066,23.845500878684277
14,91600,430912,270785,sse,5-band multispectral (no SWIR),5,LAI,1.4707350683988694,0.14112290885717993,26.740637607252168
14,91600,430912,270785,sse,+ SWIR window ±50 nm,45,N,0.4294554377340309,0.01683298611129669,28.63036251560206
14,91600,430912,270785,sse,+ SWIR window ±50 nm,45,Cab,9.13529679829365,0.843444897297827,11.419120997867063
14,91600,430912,270785,sse,+ SWIR window ±50 nm,45,Car,7.947117446098433,-0.8945544034260566,39.735587230492165
14,91600,430912,270785,sse,+ SWIR window ±50 nm,45,Ant,2.6762681141743907,0.14007833176564177,26.762681141743904
14,91600,430912,270785,sse,+ SWIR window ±50 nm,45,Cw,0.005393133233713175,0.8485294260939658,11.235694236902448
14,91600,430912,270785,sse,+ SWIR window ±50 nm,45,Cm,0.0035244558371104223,0.5398987580889469,19.58031020616901
14,91600,430912,270785,sse,+ SWIR window ±50 nm,45,LAI,1.1984284776404501,0.4297223334496305,21.78960868437182
14,91600,430912,270785,sse,+ SWIR window ±100 nm,85,N,0.35382208824298594,0.3326387750711297,23.588139216199064
14,91600,430912,270785,sse,+ SWIR window ±100 nm,85,Cab,9.888115582789899,0.8165790356780304,12.360144478487374
14,91600,430912,270785,sse,+ SWIR window ±100 nm,85,Car,8.161237779047358,-0.9980202287923712,40.80618889523679
14,91600,430912,270785,sse,+ SWIR window ±100 nm,85,Ant,2.856931632500929,0.0200603098054436,28.56931632500929
14,91600,430912,270785,sse,+ SWIR window ±100 nm,85,Cw,0.004150813683672337,0.9102752097593423,8.647528507650703
14,91600,430912,270785,sse,+ SWIR window ±100 nm,85,Cm,0.0027074826808653313,0.7284807446718311,15.04157044925184
14,91600,430912,270785,sse,+ SWIR window ±100 nm,85,LAI,1.1584467695213452,0.4671385665673582,21.06266853675173
14,91600,430912,270785,sse,+ SWIR window ±150 nm,125,N,0.32754387366440013,0.4280868944413988,21.836258244293344
14,91600,430912,270785,sse,+ SWIR window ±150 nm,125,Cab,10.12213522582673,0.8077943394459934,12.652669032283413
14,91600,430912,270785,sse,+ SWIR window ±150 nm,125,Car,8.225237311119578,-1.0294796087793667,41.12618655559789
14,91600,430912,270785,sse,+ SWIR window ±150 nm,125,Ant,2.972579889879179,-0.06088112728834627,29.725798898791787
14,91600,430912,270785,sse,+ SWIR window ±150 nm,125,Cw,0.0040954788645324765,0.9126515203572628,8.532247634442658
14,91600,430912,270785,sse,+ SWIR window ±150 nm,125,Cm,0.00232761099815,0.7993264837149536,12.931172211944444
14,91600,430912,270785,sse,+ SWIR window ±150 nm,125,LAI,1.1065860327729315,0.513780366438211,20.119746050416936
14,91600,430912,270785,sse,+ SWIR window ±200 nm,165,N,0.34388517348500747,0.3695974076385298,22.925678232333834
14,91600,430912,270785,sse,+ SWIR window ±200 nm,165,Cab,10.975072715930505,0.7740373202124523,13.718840894913132
14,91600,430912,270785,sse,+ SWIR window ±200 nm,165,Car,8.244563938063465,-1.0390280447530689,41.22281969031732
14,91600,430912,270785,sse,+ SWIR window ±200 nm,165,Ant,3.15512474487503,-0.19517836288147206,31.551247448750296
